ds,col,Correlation,Statistic Similarity (Mean),Statistic Similarity (Median),Statistic Similarity (Standard Deviation),Boundary Adherence,Range Coverage,Category Coverage
ds16_smote_knn1_per0.75.csv,att1,0.8571888727910054,0.873854139771678,0.8200306983883345,0.983024072241595,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att2,0.8571888727910054,0.9041181350049331,0.7829555706790887,0.9966184635343016,1.0,0.9849140758231667,
ds16_smote_knn1_per0.75.csv,att3,0.8571888727910054,0.8966296108352916,0.7706851985138725,0.9900101841269222,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att4,0.8571888727910054,0.9914004099550094,0.9801606595718488,0.9823792537578951,1.0,0.999051361973167,
ds16_smote_knn1_per0.75.csv,att5,0.8571888727910054,0.8792206192393432,0.8099194360523665,0.9695299770656527,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att6,0.8571888727910054,0.9066725827756216,0.8662089055347483,0.9928244262240313,1.0,0.9929255097794424,
ds16_smote_knn1_per0.75.csv,att7,0.8571888727910054,0.9773948913444954,0.953914750833952,0.9647340561463177,1.0,0.9618403247631935,
ds16_smote_knn1_per0.75.csv,att8,0.8571888727910054,0.880337528575792,0.7832038475767665,0.98603902180204,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att9,0.8571888727910054,0.9596494434677306,0.9192793242253857,0.9792192017398517,1.0,0.9960971379011275,
ds16_smote_knn1_per0.75.csv,att10,0.8571888727910054,0.969547068145509,0.9682319275182394,0.9869888446370252,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att11,0.8571888727910054,0.9090827332739865,0.8713313282843411,0.9981450826867724,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att12,0.8571888727910054,0.958063781432414,0.9579385395741935,0.9962723881690803,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att13,0.8571888727910054,0.9215768855271683,0.8852284803400637,0.9998571411560387,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att14,0.8571888727910054,0.9138292588340322,0.8764509355911205,0.9880646532368699,1.0,0.9174472138434672,
ds16_smote_knn1_per0.75.csv,att15,0.8571888727910054,0.9712128605240771,0.9416998671978751,0.9915507646775966,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att16,0.8571888727910054,0.9296108880844098,0.9003852504127683,0.9979542571266296,1.0,0.8753439735828288,
ds16_smote_knn1_per0.75.csv,att17,0.8571888727910054,0.9963896324483711,0.983062220313305,0.9863771210294013,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att18,0.8571888727910054,0.9381023007888024,0.9294003870988969,0.9860690472110027,1.0,0.9670301800659398,
ds16_smote_knn1_per0.75.csv,att19,0.8571888727910054,0.9868676700878207,0.9776771524768071,0.9942710658994085,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att20,0.8571888727910054,0.9678642052815376,0.9646956880445992,0.9928998463106995,1.0,0.896039603960396,
ds16_smote_knn1_per0.75.csv,att21,0.8571888727910054,0.9434660953338172,0.9374915075404602,0.9998019358567992,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att22,0.8571888727910054,0.9909430916304274,0.9834079941984131,0.9994087430358982,1.0,0.9331742243436755,
ds16_smote_knn1_per0.75.csv,att23,0.8571888727910054,0.9502077939051937,0.9490012114147206,0.9860617994062876,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att24,0.8571888727910054,0.9718016930190112,0.9444567873805821,0.9898727295737556,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att25,0.8571888727910054,0.9860769610727015,0.987596192767407,0.9918903771339841,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att26,0.8571888727910054,0.9438961699711718,0.9318999420203327,0.9947251756368516,1.0,0.9983938323160938,
ds16_smote_knn1_per0.75.csv,att27,0.8571888727910054,0.9871466939226451,0.9936900324877737,0.9886041285216634,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att28,0.8571888727910054,0.9732862935152894,0.9740197862349651,0.9890961832768497,1.0,0.9978240596829344,
ds16_smote_knn1_per0.75.csv,att29,0.8571888727910054,0.9957783859959743,0.9973766136941679,0.9959728101659365,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att30,0.8571888727910054,0.9672532642281723,0.9637737311119721,0.9879652526002496,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att31,0.8571888727910054,0.9566370583358916,0.9377579092159559,0.9958251244858471,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att32,0.8571888727910054,0.9881332555530923,0.9844145764211986,0.9929849237458166,1.0,0.9600694444444444,
ds16_smote_knn1_per0.75.csv,att33,0.8571888727910054,0.9635770231587747,0.9646032831737346,0.9835301562277089,1.0,0.8748290013679889,
ds16_smote_knn1_per0.75.csv,att34,0.8571888727910054,0.9932187557825253,0.9848820986566726,0.9892545734169312,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att35,0.8571888727910054,0.9673733523166651,0.9593810919945914,0.9907002020656908,1.0,0.9126955256456895,
ds16_smote_knn1_per0.75.csv,att36,0.8571888727910054,0.9530001022707175,0.9445949955805047,0.9922866786982004,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att37,0.8571888727910054,0.9774430755179898,0.9744797801334903,0.9859076658247226,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att38,0.8571888727910054,0.9815953727269401,0.9753589567788954,0.9889712488250145,1.0,0.9211703958691911,
ds16_smote_knn1_per0.75.csv,att39,0.8571888727910054,0.9925969307743812,0.9842113208102532,0.9886607839564516,1.0,0.9512735326688816,
ds16_smote_knn1_per0.75.csv,att40,0.8571888727910054,0.9601328738334604,0.9554009819967266,0.9904178038490554,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att41,0.8571888727910054,0.9605573567016555,0.9527835051546392,0.9889337464646988,1.0,0.9892783505154639,
ds16_smote_knn1_per0.75.csv,att42,0.8571888727910054,0.9729950759055033,0.9697527633727618,0.988016404526463,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att43,0.8571888727910054,0.9676987210781611,0.9662537377189235,0.9849168455628445,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att44,0.8571888727910054,0.991683687969653,0.9994014365522745,0.9852659029871214,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att45,0.8571888727910054,0.9517243012205047,0.9434264671101049,0.9915704239367055,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att46,0.8571888727910054,0.9686974955839384,0.966884531590414,0.9897241533851768,1.0,0.9938997821350762,
ds16_smote_knn1_per0.75.csv,att47,0.8571888727910054,0.9684708368110774,0.9594476106970626,0.985565993630984,1.0,0.9807102148180622,
ds16_smote_knn1_per0.75.csv,att48,0.8571888727910054,0.9874097440424972,0.989782049865325,0.9857344557446355,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att49,0.8571888727910054,0.9591600919827845,0.9396063945945314,0.9939220762496873,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att50,0.8571888727910054,0.9727934559280319,0.974762101779065,0.9833290459196833,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att51,0.8571888727910054,0.9678246254333837,0.9701098007320049,0.9837188430665708,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att52,0.8571888727910054,0.9774319023789756,0.9830169676334471,0.9860673426097312,1.0,0.9914383561643836,
ds16_smote_knn1_per0.75.csv,att53,0.8571888727910054,0.9433247178115545,0.9235823152006711,0.9944186781649028,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att54,0.8571888727910054,0.975463073888899,0.98068319326926,0.9889729738171089,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att55,0.8571888727910054,0.962126060496968,0.9549711676230405,0.9902279924129128,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att56,0.8571888727910054,0.9982563087463668,0.988313468685278,0.9867276782056095,1.0,0.9358065860775324,
ds16_smote_knn1_per0.75.csv,att57,0.8571888727910054,0.9391773638237974,0.9241654571843251,0.9985646034209343,1.0,0.9996371552975326,
ds16_smote_knn1_per0.75.csv,att58,0.8571888727910054,0.9820985739029447,0.9943741209563994,0.985388222412615,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att59,0.8571888727910054,0.9577600263561188,0.9569883426590908,0.9853506679371736,1.0,0.9921200750469044,
ds16_smote_knn1_per0.75.csv,att60,0.8571888727910054,0.9867752810886825,0.9962871287128713,0.9885656139717339,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att61,0.8571888727910054,0.9220559240744219,0.907544627820815,0.9979802837612901,1.0,0.9629504883799259,
ds16_smote_knn1_per0.75.csv,att62,0.8571888727910054,0.9947918966806101,0.9819352811812756,0.9938681199552553,1.0,0.9817781966698084,
ds16_smote_knn1_per0.75.csv,att63,0.8571888727910054,0.9417415076391862,0.9371931677119918,0.9890564302326716,1.0,0.9996848408446265,
ds16_smote_knn1_per0.75.csv,att64,0.8571888727910054,0.9550714782934381,0.9206346812482307,0.995135088747159,1.0,0.9962750716332378,
ds16_smote_knn1_per0.75.csv,att65,0.8571888727910054,0.9397975686423616,0.9213245655237201,0.9999390536081726,1.0,0.7846406763738845,
ds16_smote_knn1_per0.75.csv,att66,0.8571888727910054,0.9905946059919459,0.9653667358145508,0.9807398677177678,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att67,0.8571888727910054,0.9405393140889862,0.9246180848637231,0.9936751830395013,1.0,0.9982138300586885,
ds16_smote_knn1_per0.75.csv,att68,0.8571888727910054,0.9702821580414155,0.9669959046013008,0.9945114369461178,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att69,0.8571888727910054,0.9162041380021515,0.8781100028782107,0.9995725224003553,1.0,0.885139383776986,
ds16_smote_knn1_per0.75.csv,att70,0.8571888727910054,0.9754278333693317,0.9554747041665684,0.9927094334165464,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att71,0.8571888727910054,0.9171814862528652,0.8765951768250108,0.9942843414258005,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att72,0.8571888727910054,0.865947126618553,0.8269657929808973,0.9525686834664003,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att73,0.8571888727910054,0.8771896863442574,0.7999330879892941,0.9753768885851235,1.0,0.8952827032452324,
ds16_smote_knn1_per0.75.csv,att74,0.8571888727910054,0.9101354891824915,0.774990971455904,0.9938836379451236,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att75,0.8571888727910054,0.9443972640185659,0.9217326624295441,0.9880880341568034,1.0,1.0,
ds16_smote_knn1_per0.75.csv,att76,0.8571888727910054,0.9004004831190886,0.7813655085255309,0.9962277795352266,1.0,1.0,
ds16_smote_knn1_per0.75.csv,binaryClass,0.8571888727910054,0.9004004831190886,0.7813655085255309,0.9962277795352266,1.0,1.0,1.0
ds24_bordersmote_knn3_per0.5.csv,V1,0.9988314957484794,0.9690253647826775,0.9447352597484409,0.9866953248089267,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V2,0.9988314957484794,0.9701532399495625,0.948051948051948,0.9864225049420268,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V3,0.9988314957484794,0.9666425968430279,0.9533220154696511,0.9852513995893484,1.0,0.9859154929577465,
ds24_bordersmote_knn3_per0.5.csv,V4,0.9988314957484794,0.9702785487820692,0.9589041095890412,0.9864076694198216,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V5,0.9988314957484794,0.901740101330814,0.9444444444444444,0.9902380142699803,1.0,0.9722222222222222,
ds24_bordersmote_knn3_per0.5.csv,V6,0.9988314957484794,0.9709277103430688,0.9651940378819202,0.986144081591029,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V7,0.9988314957484794,0.9748625773187379,0.9594594594594594,0.9867204126314113,1.0,0.9729729729729729,
ds24_bordersmote_knn3_per0.5.csv,V8,0.9988314957484794,0.980818577687781,0.9744240471461265,0.9885734152250998,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V9,0.9988314957484794,0.9851484492689527,0.9847212087912088,0.9916012676342387,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V10,0.9988314957484794,0.973273042727788,0.9705109523809524,0.9941770869032862,1.0,0.9761904761904763,
ds24_bordersmote_knn3_per0.5.csv,V11,0.9988314957484794,0.9667031636277283,0.9574979310344828,0.9962289704333506,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V12,0.9988314957484794,0.9633540133476932,0.9521363218390805,0.9954967341265192,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V13,0.9988314957484794,0.9641288592807905,0.9617613333333334,0.997218873548841,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V14,0.9988314957484794,0.9716920658940703,0.9680542708333333,0.9945449368408386,1.0,0.9895833333333334,
ds24_bordersmote_knn3_per0.5.csv,V15,0.9988314957484794,0.9734377038672655,0.9802513333333334,0.9936885418818485,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V16,0.9988314957484794,0.9791394732688155,0.9799146467379634,0.9912144378377307,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V17,0.9988314957484794,0.9875707471891642,0.9890823529411765,0.9883823459738403,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V18,0.9988314957484794,0.9996938838350994,1.0,0.986161613623002,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V19,0.9988314957484794,0.9984547093982239,1.0,0.9868659502661925,1.0,0.9733333333333333,
ds24_bordersmote_knn3_per0.5.csv,V20,0.9988314957484794,0.9914952759636202,0.9939867657516901,0.9838181048863279,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V21,0.9988314957484794,0.9885484331987014,0.9894164753731882,0.9870247160439746,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V22,0.9988314957484794,0.9864586999822716,0.9744994399217064,0.9867917590848383,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V23,0.9988314957484794,0.9792443347476344,0.9742180728816618,0.9839037366050136,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V24,0.9988314957484794,0.977914738239806,0.969407444392403,0.9867211702457277,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V25,0.9988314957484794,0.9799980593064755,0.9804440909090909,0.9903563469032689,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V26,0.9988314957484794,0.9693852507923609,0.9500000000000001,0.9887664703355342,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V27,0.9988314957484794,0.9609326722849132,0.9495268138801262,0.9855153049138382,1.0,0.9652996845425869,
ds24_bordersmote_knn3_per0.5.csv,V53,0.9988314957484794,0.9641330820598114,0.9515516163167194,0.9945160544303123,1.0,0.9873417721518988,
ds24_bordersmote_knn3_per0.5.csv,V54,0.9988314957484794,0.9884749831302816,0.9833199549863127,0.9841023185770764,1.0,0.98989898989899,
ds24_bordersmote_knn3_per0.5.csv,V55,0.9988314957484794,0.9751587267490059,0.9637217301102536,0.9934780894985694,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V56,0.9988314957484794,0.9778314543690341,0.969981682490944,0.9868354723104394,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V57,0.9988314957484794,0.9926379423178048,0.9939862542955327,0.992344863053448,1.0,0.9759450171821306,
ds24_bordersmote_knn3_per0.5.csv,V58,0.9988314957484794,0.9711911188637739,0.9578544061302682,0.989308699826691,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V59,0.9988314957484794,0.9769907272341748,0.9622070283784548,0.9866453404113137,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V60,0.9988314957484794,0.967230440848879,0.9567656446105487,0.9985063662365797,1.0,0.9809769844997651,
ds24_bordersmote_knn3_per0.5.csv,V61,0.9988314957484794,0.9777016602482029,0.9759447175944738,0.9950680302323958,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V62,0.9988314957484794,0.9772024439589861,0.9803030303030303,0.9920320237570804,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V63,0.9988314957484794,0.9659154622400821,0.9421231843092928,0.9932013312426193,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V64,0.9988314957484794,0.9627475834426995,0.9494949494949495,0.9814697590190341,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V65,0.9988314957484794,0.9664952433668074,0.9622482891061452,0.9990664083133142,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V66,0.9988314957484794,0.9797112247488902,0.9694830423656746,0.991699351338165,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V67,0.9988314957484794,0.9696401004368379,0.9484536082474226,0.9905874704347882,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V68,0.9988314957484794,0.9949766626842643,0.9936336379262094,0.9870633745987386,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V69,0.9988314957484794,0.9931177480866452,0.9963898916967509,0.9881832194696037,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V70,0.9988314957484794,0.9805067152117457,0.9866666666666667,0.989206336348422,1.0,1.0,
ds24_bordersmote_knn3_per0.5.csv,V71,0.9988314957484794,0.9995395862094755,0.9995638218181818,0.9867146095190227,1.0,1.0,
